id,timestamp,note,primaryFreq,spectralCentroid,rmsAcceleration,qFactor,dampingRatio,decayTime,freqRatio,noMotor,mag_20Hz,mag_40Hz,mag_60Hz,mag_80Hz,mag_100Hz,mag_120Hz,mag_140Hz,mag_160Hz,mag_180Hz,mag_200Hz,mag_220Hz,mag_240Hz,mag_260Hz,mag_280Hz,mag_300Hz,mag_320Hz,mag_340Hz,mag_360Hz,mag_380Hz,mag_400Hz,mag_420Hz,mag_440Hz,mag_460Hz,mag_480Hz,mag_500Hz,mag_520Hz,mag_540Hz,mag_560Hz,mag_580Hz,mag_600Hz,mag_620Hz,mag_640Hz,mag_660Hz,mag_680Hz,mag_700Hz,mag_720Hz,mag_740Hz,mag_760Hz,mag_780Hz,mag_800Hz,mag_820Hz,mag_840Hz,mag_860Hz,mag_880Hz,mag_900Hz,mag_920Hz,mag_940Hz,mag_960Hz,mag_980Hz,mag_1000Hz,mag_1020Hz,mag_1040Hz,mag_1060Hz,mag_1080Hz,mag_1100Hz,mag_1120Hz,mag_1140Hz,mag_1160Hz,mag_1180Hz,mag_1200Hz,mag_1220Hz,mag_1240Hz,mag_1260Hz,mag_1280Hz,mag_1300Hz,mag_1320Hz,mag_1340Hz,mag_1360Hz,mag_1380Hz,mag_1400Hz,mag_1420Hz,mag_1440Hz,mag_1460Hz,mag_1480Hz,mag_1500Hz,mag_1520Hz,mag_1540Hz,mag_1560Hz,mag_1580Hz,mag_1600Hz,mag_1620Hz,mag_1640Hz,mag_1660Hz,mag_1680Hz,mag_1700Hz,mag_1720Hz,mag_1740Hz,mag_1760Hz,mag_1780Hz,mag_1800Hz,mag_1820Hz,mag_1840Hz,mag_1860Hz,mag_1880Hz,mag_1900Hz,mag_1920Hz,mag_1940Hz,mag_1960Hz,mag_1980Hz,mag_2000Hz,mag_2020Hz,mag_2040Hz,mag_2060Hz,mag_2080Hz,mag_2100Hz,mag_2120Hz,mag_2140Hz,mag_2160Hz,mag_2180Hz,mag_2200Hz,mag_2220Hz,mag_2240Hz,mag_2260Hz,mag_2280Hz,mag_2300Hz,mag_2320Hz,mag_2340Hz,mag_2360Hz,mag_2380Hz,mag_2400Hz,mag_2420Hz,mag_2440Hz,mag_2460Hz,mag_2480Hz,mag_2500Hz,mag_2520Hz,mag_2540Hz,mag_2560Hz,mag_2580Hz,mag_2600Hz,mag_2620Hz,mag_2640Hz,mag_2660Hz,mag_2680Hz,mag_2700Hz,mag_2720Hz,mag_2740Hz,mag_2760Hz,mag_2780Hz,mag_2800Hz,mag_2820Hz,mag_2840Hz,mag_2860Hz,mag_2880Hz,mag_2900Hz,mag_2920Hz,mag_2940Hz,mag_2960Hz,mag_2980Hz,mag_3000Hz,mag_3020Hz,mag_3040Hz,mag_3060Hz,mag_3080Hz,mag_3100Hz,mag_3120Hz,mag_3140Hz,mag_3160Hz,mag_3180Hz,mag_3200Hz
m20260421154307,2026-04-21T15:43:07.773429,"0.25"" [5 with glue]",100.0,818.0,0.3605,0.7,0.6743,2.4,1.0,False,0.148844,0.196644,0.12736,0.113946,0.117929,0.094781,0.075781,0.058916,0.040617,0.042782,0.055426,0.063712,0.060765,0.060959,0.05284,0.047778,0.053862,0.072792,0.075644,0.037967,0.056559,0.024182,0.04847,0.046188,0.023254,0.022176,0.020449,0.02578,0.02688,0.02608,0.02828,0.029758,0.032841,0.032459,0.032956,0.034576,0.02149,0.01514,0.015624,0.01732,0.016658,0.016413,0.016448,0.014261,0.015151,0.019267,0.023563,0.026446,0.026472,0.025331,0.026044,0.024391,0.022678,0.022188,0.020345,0.018011,0.020583,0.019834,0.017655,0.021004,0.026139,0.029125,0.029985,0.034843,0.041798,0.050587,0.045562,0.050329,0.053257,0.048914,0.056009,0.053995,0.049216,0.050638,0.047804,0.045886,0.044582,0.045059,0.048785,0.050754,0.050778,0.0519,0.052212,0.05116,0.050031,0.04967,0.050057,0.050555,0.050495,0.048733,0.045304,0.042974,0.040829,0.039785,0.03814,0.033034,0.032504,0.030359,0.024599,0.022247,0.023867,0.024614,0.022701,0.021867,0.019376,0.018008,0.016764,0.014803,0.013317,0.013949,0.016151,0.020058,0.023986,0.026018,0.027812,0.028368,0.027483,0.027785,0.027172,0.025174,0.024064,0.023255,0.02239,0.023208,0.024628,0.026044,0.027947,0.029144,0.0308,0.031147,0.03045,0.030764,0.030018,0.028722,0.028285,0.025695,0.022331,0.021051,0.019213,0.016976,0.01495,0.012619,0.011314,0.010442,0.009888,0.00998,0.009705,0.009341,0.009159,0.008839,0.008491,0.007983,0.007402,0.00677,0.005911,0.004993,0.003882,0.002594,0.001411,0.000274
m20260421154908,2026-04-21T15:49:08.005341,noise background measured,100.0,741.7,0.3873,0.7,0.7239,2.2,1.0,False,0.14663,0.203721,0.144537,0.136084,0.139593,0.118087,0.106018,0.08832,0.058558,0.046429,0.048776,0.066868,0.071572,0.073802,0.065913,0.054282,0.057267,0.081267,0.102582,0.045737,0.05943,0.038918,0.036531,0.046061,0.034778,0.041656,0.040492,0.0422,0.043292,0.040329,0.039664,0.037488,0.039476,0.037044,0.027777,0.025333,0.023718,0.032304,0.030031,0.028534,0.026776,0.025398,0.025292,0.024411,0.025632,0.028506,0.031213,0.033517,0.032496,0.033255,0.034051,0.029574,0.027524,0.02816,0.027047,0.029866,0.034468,0.033658,0.038074,0.042162,0.04139,0.04169,0.044204,0.051292,0.052656,0.054531,0.056499,0.054222,0.059415,0.060176,0.065896,0.071756,0.069161,0.066727,0.064012,0.063308,0.062811,0.063248,0.062076,0.05882,0.056028,0.051285,0.04585,0.041185,0.036628,0.033152,0.031873,0.029299,0.028046,0.027923,0.027702,0.028525,0.028422,0.027381,0.027234,0.02863,0.032726,0.032504,0.029356,0.030658,0.028563,0.027726,0.027944,0.025987,0.023195,0.024877,0.023417,0.022406,0.020518,0.01819,0.021375,0.021448,0.021716,0.023504,0.02262,0.021595,0.021407,0.020901,0.020363,0.02055,0.020593,0.020381,0.020453,0.02008,0.019944,0.021361,0.02416,0.026162,0.027356,0.028065,0.027838,0.027281,0.027727,0.027964,0.027885,0.0279,0.025987,0.023395,0.022089,0.020838,0.019513,0.017874,0.016594,0.015807,0.014434,0.01294,0.011898,0.010856,0.010241,0.009962,0.009321,0.008612,0.007926,0.006774,0.005725,0.004682,0.003677,0.002687,0.001454,0.000419
m20260421155532,2026-04-21T15:55:32.818528,"0.25"" [1 new motor control]",140.0,853.2,0.4919,1.5,0.3279,3.5,1.0,False,0.156479,0.182482,0.133538,0.121061,0.140329,0.162511,0.178356,0.162861,0.096699,0.059672,0.070262,0.074214,0.067994,0.071357,0.080313,0.09293,0.096895,0.094098,0.088507,0.12864,0.132722,0.062508,0.058626,0.043505,0.043635,0.054646,0.060942,0.065792,0.063132,0.058735,0.061512,0.063122,0.057689,0.048701,0.034878,0.043142,0.053486,0.047881,0.045579,0.044417,0.043749,0.047058,0.049538,0.048593,0.048668,0.048932,0.048051,0.046347,0.045777,0.041728,0.035586,0.031494,0.031365,0.037743,0.039471,0.042326,0.051489,0.058219,0.057015,0.060266,0.064466,0.061939,0.057555,0.058305,0.069372,0.096424,0.107224,0.117164,0.127716,0.13275,0.135876,0.132443,0.119944,0.108353,0.10043,0.099356,0.097964,0.092175,0.086483,0.0767,0.065642,0.05686,0.048437,0.043412,0.040482,0.036837,0.034795,0.033901,0.035923,0.042502,0.045523,0.046107,0.047881,0.046744,0.04211,0.038499,0.03538,0.033325,0.034799,0.037042,0.03768,0.033851,0.028685,0.025028,0.028376,0.034863,0.040034,0.04831,0.051315,0.049856,0.047301,0.04316,0.039895,0.038754,0.03754,0.03485,0.032022,0.028696,0.024608,0.022348,0.0214,0.021716,0.022396,0.022901,0.02456,0.026568,0.028106,0.02826,0.028207,0.028547,0.026665,0.024492,0.02405,0.023121,0.021241,0.019618,0.017371,0.015386,0.013925,0.012432,0.011012,0.010022,0.009378,0.008774,0.009329,0.010092,0.010147,0.00979,0.009255,0.008033,0.006849,0.006294,0.005745,0.004921,0.004411,0.003947,0.0031,0.002166,0.001328,0.000408
m20260421155854,2026-04-21T15:58:54.699925,"0.25"" [2 new motor controls]",140.0,872.4,0.4927,0.8,0.621,1.8,1.0,False,0.157217,0.189326,0.140776,0.128283,0.144424,0.158364,0.177352,0.162862,0.103706,0.064811,0.074099,0.077937,0.068099,0.072765,0.076234,0.082245,0.090626,0.100756,0.102181,0.124103,0.120593,0.060921,0.05694,0.048696,0.047066,0.051341,0.050253,0.053904,0.052529,0.05205,0.058314,0.057615,0.051726,0.050603,0.04533,0.046458,0.059105,0.049062,0.041344,0.036806,0.035028,0.037313,0.041437,0.04356,0.043999,0.042323,0.040059,0.042362,0.041819,0.038499,0.03688,0.033589,0.030847,0.030568,0.033879,0.035104,0.037646,0.041997,0.04255,0.044624,0.051973,0.061025,0.06734,0.067992,0.070054,0.064201,0.070772,0.088117,0.101182,0.122995,0.135593,0.138069,0.132898,0.122624,0.117809,0.115171,0.111017,0.10491,0.095307,0.084653,0.073729,0.065244,0.056635,0.051052,0.046725,0.039064,0.033977,0.032076,0.030351,0.030008,0.03018,0.031687,0.032985,0.03415,0.034356,0.032426,0.033079,0.039174,0.040371,0.039779,0.04167,0.039337,0.035207,0.033353,0.032097,0.033654,0.036761,0.043773,0.047287,0.04856,0.04765,0.044712,0.043206,0.041979,0.039754,0.03774,0.035959,0.03256,0.027954,0.024824,0.022963,0.020811,0.01962,0.020519,0.021041,0.02053,0.022461,0.023618,0.021542,0.021675,0.023276,0.022856,0.02325,0.023956,0.023513,0.023133,0.023405,0.023439,0.022288,0.021576,0.020022,0.018016,0.017594,0.017751,0.01699,0.016084,0.015028,0.013607,0.012326,0.011278,0.010176,0.00903,0.007951,0.00666,0.005068,0.00372,0.002737,0.001766,0.000853,0.000292
m20260421160138,2026-04-21T16:01:38.226776,"0.25"" [3 motor control]",140.0,847.4,0.4733,1.5,0.3346,3.4,3.0,False,0.171952,0.170923,0.11694,0.112753,0.127181,0.145258,0.167326,0.156989,0.104336,0.073355,0.070725,0.07123,0.063981,0.068816,0.076937,0.082669,0.091162,0.099068,0.101572,0.130578,0.1333,0.067622,0.062514,0.055161,0.051054,0.052184,0.047672,0.049044,0.053354,0.054409,0.05891,0.059716,0.052195,0.039726,0.040478,0.057021,0.07073,0.065913,0.062377,0.060158,0.056356,0.053656,0.051459,0.048647,0.046511,0.047457,0.047934,0.048799,0.047236,0.04518,0.040939,0.034173,0.032081,0.037293,0.043262,0.046357,0.053593,0.060741,0.058718,0.056365,0.059781,0.063093,0.066854,0.076401,0.086372,0.085044,0.087066,0.096843,0.103436,0.117295,0.11811,0.115128,0.109147,0.098023,0.094231,0.093622,0.09305,0.090727,0.082044,0.070891,0.060443,0.048679,0.040623,0.035091,0.030975,0.027022,0.024705,0.027751,0.034185,0.039768,0.04259,0.046177,0.047222,0.045879,0.045563,0.044228,0.042136,0.039039,0.034857,0.037242,0.041653,0.036978,0.031281,0.026397,0.027709,0.035131,0.044384,0.055277,0.062608,0.061362,0.055793,0.050378,0.044898,0.037634,0.032318,0.029133,0.025845,0.023544,0.021933,0.019834,0.018895,0.020204,0.023219,0.025486,0.02755,0.029794,0.031424,0.031489,0.029905,0.02872,0.027024,0.025266,0.025375,0.025908,0.025709,0.025043,0.023504,0.021356,0.019516,0.017675,0.015159,0.012325,0.010211,0.009474,0.009094,0.008882,0.008626,0.008029,0.007298,0.006813,0.006505,0.006039,0.005727,0.005602,0.005277,0.004668,0.003861,0.002783,0.001553,0.000352
m20260421160213,2026-04-21T16:02:13.589852,"0.25"" [4 motor control]",140.0,782.2,0.4913,0.7,0.712,1.6,1.0,False,0.187986,0.214335,0.163802,0.143368,0.153179,0.173487,0.201287,0.182767,0.115818,0.06796,0.073193,0.080172,0.078802,0.079551,0.084638,0.089447,0.096871,0.119299,0.124886,0.105588,0.091803,0.061016,0.051566,0.048845,0.046285,0.053479,0.056951,0.055827,0.056352,0.059251,0.064274,0.065049,0.062217,0.053904,0.040405,0.053091,0.063187,0.056331,0.049985,0.043814,0.039564,0.039668,0.039271,0.040743,0.043909,0.045039,0.043403,0.039813,0.035506,0.033416,0.034653,0.031077,0.029146,0.032779,0.03368,0.033894,0.038472,0.035429,0.037412,0.043857,0.049622,0.05523,0.062524,0.07345,0.084137,0.099816,0.116426,0.125413,0.134158,0.137509,0.133253,0.125399,0.109769,0.094929,0.088616,0.084402,0.082904,0.081023,0.074345,0.067677,0.06077,0.052224,0.045487,0.041447,0.038527,0.034511,0.032008,0.033934,0.03597,0.039569,0.043521,0.042922,0.039855,0.03769,0.037151,0.037733,0.039233,0.043981,0.049244,0.052924,0.056701,0.059303,0.05106,0.039613,0.029571,0.024872,0.027078,0.02991,0.039369,0.042148,0.041382,0.041162,0.038351,0.037649,0.036982,0.034223,0.030649,0.026393,0.022396,0.018969,0.017437,0.019402,0.021927,0.023989,0.026026,0.028903,0.032506,0.033513,0.034117,0.035212,0.033786,0.032555,0.031568,0.03008,0.027848,0.024012,0.020106,0.017819,0.01576,0.015122,0.014552,0.01352,0.013007,0.01326,0.014387,0.015203,0.015049,0.014517,0.013663,0.0126,0.011466,0.010028,0.008261,0.006454,0.00478,0.003267,0.002134,0.001234,0.000624,0.000217
m20260421160248,2026-04-21T16:02:48.077534,"0.25"" [5 motor control]",1400.0,1040.8,0.4705,9.0,0.0558,2.0,0.11,False,0.108673,0.101329,0.071844,0.080798,0.100647,0.107803,0.133897,0.137693,0.09282,0.057812,0.050579,0.041816,0.040624,0.04276,0.046809,0.059058,0.069613,0.08822,0.084475,0.110054,0.129538,0.066639,0.0484,0.054291,0.049743,0.043236,0.040638,0.042702,0.041339,0.042953,0.047483,0.05152,0.048656,0.037908,0.037035,0.058494,0.071607,0.059943,0.050356,0.048394,0.045917,0.042102,0.045068,0.048571,0.04951,0.047036,0.042394,0.04378,0.047729,0.046757,0.041885,0.039471,0.03884,0.038574,0.038777,0.037866,0.037622,0.037903,0.043276,0.04663,0.051325,0.057776,0.063215,0.065378,0.067323,0.092894,0.116072,0.125849,0.138742,0.141584,0.137368,0.126358,0.111482,0.098935,0.091977,0.088208,0.085459,0.083507,0.07615,0.067102,0.058343,0.049874,0.042036,0.036119,0.032334,0.026923,0.021795,0.019937,0.020568,0.024306,0.02748,0.029573,0.031014,0.034236,0.036308,0.036499,0.040557,0.048131,0.057052,0.06398,0.065842,0.062822,0.051519,0.039558,0.032056,0.030315,0.03612,0.043582,0.04811,0.047863,0.044452,0.039926,0.035582,0.033711,0.033515,0.032963,0.030522,0.027906,0.024849,0.021793,0.020386,0.020198,0.02039,0.021636,0.023018,0.025632,0.027521,0.028344,0.028559,0.027033,0.025341,0.024991,0.025111,0.024138,0.022801,0.021275,0.019682,0.018374,0.017355,0.016161,0.015906,0.015993,0.01532,0.014425,0.014035,0.013986,0.014363,0.014519,0.013522,0.012428,0.011574,0.010342,0.008755,0.007113,0.005407,0.003888,0.002732,0.001717,0.000834,0.000232
m20260421160329,2026-04-21T16:03:29.225522,"0.25"" [6 motor control]",140.0,786.9,0.4712,0.8,0.604,1.9,1.0,False,0.167462,0.217524,0.162038,0.14239,0.154612,0.164804,0.179123,0.162243,0.107022,0.072252,0.080188,0.089931,0.084869,0.089862,0.09638,0.102023,0.108622,0.117396,0.105402,0.107375,0.09283,0.044325,0.060342,0.053526,0.041527,0.052376,0.053703,0.05589,0.05361,0.047801,0.050148,0.052884,0.052335,0.044243,0.028462,0.037537,0.046337,0.042375,0.038691,0.035481,0.032376,0.031817,0.034982,0.039395,0.041724,0.042636,0.043002,0.038537,0.035546,0.034879,0.02935,0.026366,0.026889,0.029637,0.033295,0.036894,0.039305,0.042926,0.047482,0.04882,0.050275,0.055368,0.053889,0.047755,0.046462,0.068678,0.082229,0.094294,0.116047,0.118927,0.12842,0.131108,0.113132,0.10398,0.098192,0.09526,0.096386,0.091682,0.086487,0.080096,0.070586,0.063637,0.058693,0.053585,0.048451,0.043984,0.039663,0.037533,0.038049,0.038243,0.037696,0.036123,0.034269,0.032162,0.027701,0.024536,0.027455,0.033703,0.03652,0.043989,0.047401,0.040444,0.033816,0.026312,0.020824,0.021308,0.032579,0.043628,0.050368,0.05502,0.055263,0.053156,0.051353,0.050549,0.050304,0.048488,0.046199,0.043501,0.038418,0.033672,0.030528,0.029308,0.029961,0.031279,0.032338,0.031299,0.030253,0.029396,0.027554,0.026323,0.026189,0.026024,0.024816,0.023571,0.023061,0.020756,0.018637,0.017263,0.015089,0.014447,0.014289,0.013522,0.011962,0.010322,0.009319,0.008368,0.006978,0.006076,0.005459,0.00543,0.005922,0.006192,0.006429,0.006298,0.005796,0.005008,0.003972,0.002797,0.001532,0.000383
m20260421160522,2026-04-21T16:05:22.788433,"0.25"" [added extra mass on the plate]",140.0,1030.5,0.4369,1.7,0.288,3.9,11.0,False,0.062301,0.05982,0.053968,0.09781,0.112459,0.131061,0.16272,0.154296,0.110543,0.066531,0.047341,0.049124,0.050833,0.05198,0.055906,0.060351,0.065932,0.064802,0.060448,0.056316,0.046231,0.051575,0.061101,0.054997,0.04158,0.030835,0.038325,0.050374,0.053715,0.062663,0.061303,0.054224,0.057541,0.061253,0.050592,0.035189,0.031158,0.037414,0.036237,0.034339,0.034708,0.033316,0.035628,0.04127,0.045775,0.052587,0.055598,0.0531,0.049149,0.0491,0.049445,0.046619,0.039591,0.035574,0.035338,0.036227,0.037761,0.042513,0.045617,0.049105,0.055066,0.054694,0.052584,0.050054,0.055005,0.072891,0.081543,0.076945,0.078891,0.089737,0.103846,0.109512,0.108672,0.113446,0.121062,0.133631,0.146982,0.13919,0.112461,0.083773,0.06166,0.050538,0.046927,0.045744,0.043215,0.04184,0.040769,0.040952,0.040097,0.037446,0.03566,0.034187,0.030209,0.027817,0.028975,0.033882,0.037505,0.036629,0.038012,0.041967,0.042324,0.045089,0.047217,0.043083,0.040184,0.041002,0.042366,0.04238,0.039815,0.035136,0.029699,0.024162,0.020877,0.019978,0.019033,0.017178,0.015793,0.015596,0.016291,0.016997,0.018179,0.019192,0.021776,0.02462,0.02669,0.02802,0.028555,0.027863,0.027231,0.025798,0.023666,0.022109,0.020485,0.018933,0.01881,0.020371,0.021114,0.021393,0.020954,0.019249,0.017672,0.016876,0.015981,0.014379,0.013418,0.013876,0.014429,0.014302,0.013581,0.012473,0.011054,0.009979,0.008701,0.007248,0.006171,0.004962,0.003856,0.002688,0.001334,0.000319
m20260421161447,2026-04-21T16:14:47.625507,"0.25"" [7 motor control]",1360.0,943.2,0.4422,9.3,0.0536,2.2,1.0,False,0.102705,0.123757,0.094333,0.093602,0.122268,0.115694,0.109765,0.109099,0.077407,0.049408,0.038026,0.048194,0.055426,0.059896,0.061893,0.067696,0.077793,0.101193,0.110314,0.070967,0.061127,0.043842,0.043539,0.06417,0.066278,0.055684,0.045645,0.048571,0.050333,0.048286,0.047222,0.043192,0.038667,0.036585,0.037895,0.055739,0.072757,0.065224,0.057683,0.05508,0.051414,0.048943,0.048237,0.047411,0.042575,0.036113,0.033932,0.03289,0.031079,0.030854,0.033741,0.033465,0.030939,0.029936,0.030874,0.029946,0.029458,0.026149,0.030572,0.03748,0.043173,0.048392,0.056665,0.059495,0.072061,0.088635,0.106695,0.119007,0.119783,0.123194,0.118891,0.106397,0.087752,0.078955,0.073214,0.069657,0.06994,0.068432,0.065724,0.060699,0.056596,0.051394,0.046413,0.041282,0.036015,0.030293,0.026298,0.024315,0.02348,0.024405,0.025223,0.025541,0.025491,0.024992,0.026974,0.031788,0.032694,0.033112,0.03535,0.042466,0.050356,0.05071,0.045599,0.041755,0.031958,0.026127,0.026507,0.028337,0.033888,0.032726,0.031742,0.031629,0.03027,0.027312,0.025807,0.023601,0.018863,0.016009,0.01407,0.012087,0.011658,0.012782,0.014067,0.016499,0.02074,0.02373,0.025646,0.02824,0.027895,0.025864,0.026283,0.027567,0.02787,0.026473,0.024688,0.023143,0.021533,0.020563,0.020101,0.019832,0.018773,0.017608,0.017429,0.01783,0.018049,0.018137,0.017799,0.017095,0.016065,0.014556,0.012951,0.011546,0.00998,0.008162,0.006506,0.00498,0.003455,0.002196,0.001088,0.000133
m20260421161724,2026-04-21T16:17:24.602755,qual test motor,120.0,814.4,0.4491,0.7,0.6923,1.9,1.0,False,0.131297,0.189678,0.140795,0.117031,0.149625,0.154107,0.145491,0.13489,0.094475,0.060947,0.053179,0.061132,0.06778,0.070187,0.077199,0.0837,0.093975,0.101589,0.096213,0.091708,0.09517,0.071509,0.057273,0.049741,0.040199,0.047708,0.052375,0.049974,0.049417,0.046903,0.045793,0.043844,0.040324,0.037952,0.028161,0.036221,0.045716,0.044122,0.039713,0.034782,0.031429,0.032106,0.034742,0.036205,0.037368,0.036714,0.033796,0.030165,0.030137,0.032748,0.030588,0.027505,0.025825,0.026882,0.028564,0.028404,0.030193,0.032081,0.036821,0.042273,0.050023,0.055368,0.0528,0.048101,0.066655,0.089029,0.097482,0.11217,0.121165,0.128585,0.129942,0.113931,0.095677,0.083999,0.076731,0.073029,0.072428,0.069836,0.064901,0.059751,0.053897,0.046928,0.04062,0.036206,0.032907,0.03006,0.028279,0.029073,0.031632,0.034935,0.036981,0.035746,0.033651,0.031571,0.029341,0.029465,0.033967,0.043203,0.050736,0.056065,0.059386,0.056861,0.049361,0.038157,0.027992,0.022124,0.021756,0.026202,0.03083,0.033423,0.03386,0.034733,0.03631,0.034882,0.031718,0.029389,0.025551,0.020866,0.017551,0.015775,0.015728,0.017725,0.019703,0.021854,0.0248,0.026906,0.028489,0.030578,0.031308,0.030419,0.030707,0.03202,0.032267,0.03174,0.030152,0.026982,0.023958,0.021339,0.01903,0.016928,0.015591,0.014856,0.01412,0.013564,0.014088,0.014785,0.014479,0.013615,0.012624,0.011242,0.009919,0.008718,0.007239,0.005638,0.004308,0.003247,0.002297,0.001537,0.000798,0.000266
m20260421180411,2026-04-21T18:04:11.846446,0.25'' (new motor control),420.0,541.6,0.6608,6.3,0.0789,4.8,0.19,False,0.385751,0.369481,0.108774,0.126148,0.046442,0.051052,0.058617,0.097284,0.084508,0.044482,0.025783,0.036693,0.054146,0.068564,0.056564,0.038654,0.032191,0.095256,0.131066,0.129054,0.145657,0.101572,0.091553,0.094862,0.093152,0.088889,0.084777,0.061429,0.046984,0.046808,0.039787,0.034086,0.041671,0.07065,0.081651,0.062181,0.043884,0.037167,0.031792,0.018934,0.018909,0.016712,0.018863,0.016518,0.015363,0.019192,0.02183,0.019155,0.027681,0.026898,0.036869,0.047283,0.052549,0.050115,0.049562,0.045403,0.047287,0.047312,0.044353,0.05036,0.057331,0.051602,0.037992,0.029871,0.017041,0.052175,0.085733,0.120052,0.108788,0.075183,0.0589,0.052283,0.048813,0.050102,0.055294,0.056217,0.05207,0.046921,0.046333,0.045517,0.043813,0.039235,0.035576,0.036553,0.03941,0.038078,0.03633,0.033527,0.031349,0.030931,0.032911,0.035583,0.038284,0.038471,0.038324,0.035721,0.029313,0.020364,0.01963,0.028065,0.035712,0.037182,0.039131,0.044828,0.046677,0.043392,0.037112,0.029629,0.02262,0.020965,0.022357,0.023034,0.023448,0.02173,0.021109,0.018586,0.016764,0.015995,0.01637,0.013524,0.011265,0.009993,0.009607,0.010107,0.012422,0.014442,0.011786,0.008885,0.01004,0.012093,0.013456,0.014226,0.015285,0.017285,0.019808,0.02263,0.023156,0.021375,0.018715,0.015067,0.012191,0.009372,0.006452,0.004904,0.005668,0.006101,0.006048,0.006059,0.005554,0.005184,0.005591,0.005501,0.004904,0.003798,0.002664,0.002062,0.001841,0.001535,0.000959,0.000361
m20260421180731,2026-04-21T18:07:31.136328,0.25'' (new motor control),420.0,607.3,0.4998,7.2,0.069,5.5,1.0,False,0.24087,0.248448,0.087118,0.094308,0.061155,0.046573,0.062663,0.059652,0.033752,0.040969,0.048184,0.048313,0.051658,0.05051,0.0484,0.040986,0.039515,0.066151,0.077443,0.096333,0.12059,0.068182,0.042195,0.038563,0.038173,0.034462,0.037151,0.040126,0.035614,0.036582,0.03345,0.0316,0.031844,0.032716,0.036913,0.030355,0.02531,0.024613,0.01938,0.023227,0.026981,0.029736,0.035232,0.037521,0.040797,0.042045,0.033739,0.028667,0.02666,0.027895,0.026189,0.025325,0.028448,0.031426,0.029734,0.028418,0.024854,0.021966,0.024151,0.021488,0.019675,0.019994,0.020163,0.021941,0.031424,0.046595,0.057456,0.074176,0.07496,0.0694,0.064981,0.062048,0.056731,0.054559,0.052512,0.048825,0.046302,0.0392,0.034982,0.033027,0.036152,0.034703,0.032647,0.031441,0.026408,0.023025,0.020549,0.019624,0.01634,0.016522,0.015108,0.014582,0.013947,0.012541,0.00946,0.008629,0.008343,0.011975,0.013516,0.020471,0.022502,0.022524,0.022684,0.022644,0.020139,0.021277,0.019344,0.019263,0.019117,0.017629,0.014138,0.012254,0.01309,0.012561,0.014365,0.016057,0.015225,0.013676,0.012874,0.014984,0.014604,0.015115,0.01386,0.012716,0.015138,0.013091,0.015227,0.015156,0.015306,0.015324,0.015479,0.015832,0.015383,0.014884,0.014835,0.013215,0.013134,0.013335,0.013153,0.012021,0.011714,0.01066,0.010129,0.008197,0.007049,0.006158,0.005541,0.005223,0.005395,0.005219,0.004695,0.004387,0.003774,0.003065,0.002546,0.002236,0.001813,0.00134,0.000747,0.000355
m20260421183259,2026-04-21T18:32:59.382318,0.25'' (new motor control),420.0,480.3,0.5456,6.5,0.0768,4.9,0.24,False,0.234453,0.221882,0.075445,0.078758,0.099467,0.051521,0.077838,0.07493,0.032587,0.038288,0.034267,0.034109,0.031086,0.035021,0.018226,0.016217,0.035268,0.077709,0.10247,0.118724,0.12604,0.05828,0.032081,0.022302,0.017773,0.020662,0.019439,0.027146,0.023278,0.021014,0.021088,0.017261,0.020671,0.023191,0.026533,0.019599,0.015582,0.017449,0.016508,0.020609,0.013639,0.012433,0.011477,0.012405,0.015163,0.014091,0.014777,0.017031,0.018563,0.017425,0.017131,0.022157,0.019485,0.015959,0.016344,0.014729,0.017798,0.021769,0.019781,0.023824,0.025363,0.028887,0.035361,0.045916,0.036256,0.024357,0.023206,0.04314,0.050734,0.036509,0.030714,0.026406,0.024591,0.025798,0.028765,0.030521,0.029771,0.029757,0.028905,0.03163,0.030598,0.026106,0.022472,0.019802,0.016309,0.016981,0.015959,0.016079,0.012076,0.012541,0.013572,0.013726,0.012161,0.009786,0.007574,0.007562,0.006809,0.006413,0.007965,0.011957,0.015676,0.021621,0.024887,0.023174,0.02421,0.023033,0.022288,0.020572,0.021671,0.022083,0.020392,0.01786,0.014171,0.011186,0.010593,0.008958,0.007813,0.00782,0.009045,0.01009,0.010063,0.009034,0.009316,0.011185,0.012981,0.014011,0.012518,0.010806,0.010162,0.009199,0.008426,0.008206,0.007686,0.007483,0.00699,0.006557,0.006683,0.006073,0.006253,0.007184,0.006687,0.006267,0.006069,0.004687,0.00315,0.002532,0.00265,0.00364,0.004434,0.00497,0.00474,0.004107,0.003606,0.003191,0.002583,0.00211,0.00153,0.001087,0.000626,0.00042
